OrderID,CustomerID,UnitsOrdered,Discount,Description,Gender,UnitPrice,Name,City,State,full_date,year,month,day,Revenue
283,7,79,0.0,Long-sleeve Broadcloth,Female,27,The Shirt on Your Back,Bonners Ferry,ID,2012-08-13,2012,8,13,2133.0
342,7,128,0.0,Long-sleeve Broadcloth,Female,27,The Shirt on Your Back,Bonners Ferry,ID,2012-09-22,2012,9,22,3456.0
345,7,114,0.050000001,Long-sleeve Broadcloth,Female,27,The Shirt on Your Back,Bonners Ferry,ID,2012-09-25,2012,9,25,153.900003078
400,7,123,0.050000001,Long-sleeve Broadcloth,Female,27,The Shirt on Your Back,Bonners Ferry,ID,2012-11-07,2012,11,7,166.05000332100002
447,7,149,0.050000001,Long-sleeve Broadcloth,Female,27,The Shirt on Your Back,Bonners Ferry,ID,2012-12-08,2012,12,8,201.150004023
712,7,51,0.0,Long-sleeve Broadcloth,Female,27,The Shirt on Your Back,Bonners Ferry,ID,2013-07-29,2013,7,29,1377.0
820,7,85,0.0,Long-sleeve Broadcloth,Female,27,The Shirt on Your Back,Bonners Ferry,ID,2013-10-28,2013,10,28,2295.0
826,7,118,0.0,Long-sleeve Broadcloth,Female,27,The Shirt on Your Back,Bonners Ferry,ID,2013-11-04,2013,11,4,3186.0
850,7,67,0.0,Long-sleeve Broadcloth,Female,27,The Shirt on Your Back,Bonners Ferry,ID,2013-11-19,2013,11,19,1809.0
1017,7,146,0.0,Long-sleeve Broadcloth,Female,27,The Shirt on Your Back,Bonners Ferry,ID,2014-03-23,2014,3,23,3942.0
1035,7,85,0.0,Long-sleeve Broadcloth,Female,27,The Shirt on Your Back,Bonners Ferry,ID,2014-04-04,2014,4,4,2295.0
1066,7,31,0.0,Long-sleeve Broadcloth,Female,27,The Shirt on Your Back,Bonners Ferry,ID,2014-05-03,2014,5,3,837.0
1135,7,83,0.0,Long-sleeve Broadcloth,Female,27,The Shirt on Your Back,Bonners Ferry,ID,2014-06-25,2014,6,25,2241.0
1146,7,80,0.0,Long-sleeve Broadcloth,Female,27,The Shirt on Your Back,Bonners Ferry,ID,2014-07-02,2014,7,2,2160.0
1387,7,137,0.0,Long-sleeve Broadcloth,Female,27,The Shirt on Your Back,Bonners Ferry,ID,2014-12-26,2014,12,26,3699.0
1397,7,101,0.0,Long-sleeve Broadcloth,Female,27,The Shirt on Your Back,Bonners Ferry,ID,2015-01-01,2015,1,1,2727.0
1510,7,118,0.0,Long-sleeve Broadcloth,Female,27,The Shirt on Your Back,Bonners Ferry,ID,2015-04-07,2015,4,7,3186.0
1552,7,133,0.0,Long-sleeve Broadcloth,Female,27,The Shirt on Your Back,Bonners Ferry,ID,2015-05-16,2015,5,16,3591.0
1606,7,70,0.0,Long-sleeve Broadcloth,Female,27,The Shirt on Your Back,Bonners Ferry,ID,2015-06-30,2015,6,30,1890.0
1783,7,55,0.0,Long-sleeve Broadcloth,Female,27,The Shirt on Your Back,Bonners Ferry,ID,2015-12-01,2015,12,1,1485.0
1790,7,79,0.0,Long-sleeve Broadcloth,Female,27,The Shirt on Your Back,Bonners Ferry,ID,2015-12-08,2015,12,8,2133.0
1814,7,104,0.0,Long-sleeve Broadcloth,Female,27,The Shirt on Your Back,Bonners Ferry,ID,2015-12-26,2015,12,26,2808.0
1818,7,78,0.050000001,Long-sleeve Broadcloth,Female,27,The Shirt on Your Back,Bonners Ferry,ID,2016-01-03,2016,1,3,105.30000210600001
1845,7,114,0.0,Long-sleeve Broadcloth,Female,27,The Shirt on Your Back,Bonners Ferry,ID,2016-01-24,2016,1,24,3078.0
1885,7,53,0.0,Long-sleeve Broadcloth,Female,27,The Shirt on Your Back,Bonners Ferry,ID,2016-03-03,2016,3,3,1431.0
1926,7,57,0.0,Long-sleeve Broadcloth,Female,27,The Shirt on Your Back,Bonners Ferry,ID,2016-04-04,2016,4,4,1539.0
1978,7,71,0.0,Long-sleeve Broadcloth,Female,27,The Shirt on Your Back,Bonners Ferry,ID,2016-05-13,2016,5,13,1917.0
2011,7,110,0.0,Long-sleeve Broadcloth,Female,27,The Shirt on Your Back,Bonners Ferry,ID,2016-06-08,2016,6,8,2970.0
2138,7,47,0.0,Long-sleeve Broadcloth,Female,27,The Shirt on Your Back,Bonners Ferry,ID,2016-09-26,2016,9,26,1269.0
2145,7,90,0.0,Long-sleeve Broadcloth,Female,27,The Shirt on Your Back,Bonners Ferry,ID,2016-09-30,2016,9,30,2430.0
44,7,42,0.0,Short-sleeve Polo,Both,30,The Shirt on Your Back,Bonners Ferry,ID,2012-01-28,2012,1,28,1260.0
66,7,101,0.0,Short-sleeve Polo,Both,30,The Shirt on Your Back,Bonners Ferry,ID,2012-02-21,2012,2,21,3030.0
117,7,130,0.0,Short-sleeve Polo,Both,30,The Shirt on Your Back,Bonners Ferry,ID,2012-04-02,2012,4,2,3900.0
122,7,135,0.0,Short-sleeve Polo,Both,30,The Shirt on Your Back,Bonners Ferry,ID,2012-04-07,2012,4,7,4050.0
278,7,110,0.0,Short-sleeve Polo,Both,30,The Shirt on Your Back,Bonners Ferry,ID,2012-08-04,2012,8,4,3300.0
287,7,108,0.0,Short-sleeve Polo,Both,30,The Shirt on Your Back,Bonners Ferry,ID,2012-08-15,2012,8,15,3240.0
381,7,146,0.050000001,Short-sleeve Polo,Both,30,The Shirt on Your Back,Bonners Ferry,ID,2012-10-22,2012,10,22,219.00000438
462,7,25,0.0,Short-sleeve Polo,Both,30,The Shirt on Your Back,Bonners Ferry,ID,2012-12-17,2012,12,17,750.0
468,7,51,0.0,Short-sleeve Polo,Both,30,The Shirt on Your Back,Bonners Ferry,ID,2012-12-27,2012,12,27,1530.0
593,7,94,0.100000001,Short-sleeve Polo,Both,30,The Shirt on Your Back,Bonners Ferry,ID,2013-04-13,2013,4,13,282.00000282
669,7,81,0.0,Short-sleeve Polo,Both,30,The Shirt on Your Back,Bonners Ferry,ID,2013-06-21,2013,6,21,2430.0
760,7,77,0.0,Short-sleeve Polo,Both,30,The Shirt on Your Back,Bonners Ferry,ID,2013-09-05,2013,9,5,2310.0
859,7,38,0.0,Short-sleeve Polo,Both,30,The Shirt on Your Back,Bonners Ferry,ID,2013-11-29,2013,11,29,1140.0
887,7,30,0.0,Short-sleeve Polo,Both,30,The Shirt on Your Back,Bonners Ferry,ID,2013-12-25,2013,12,25,900.0
961,7,35,0.0,Short-sleeve Polo,Both,30,The Shirt on Your Back,Bonners Ferry,ID,2014-02-10,2014,2,10,1050.0
1012,7,85,0.150000006,Short-sleeve Polo,Both,30,The Shirt on Your Back,Bonners Ferry,ID,2014-03-20,2014,3,20,382.5000153
1127,7,116,0.0,Short-sleeve Polo,Both,30,The Shirt on Your Back,Bonners Ferry,ID,2014-06-20,2014,6,20,3480.0
1142,7,128,0.0,Short-sleeve Polo,Both,30,The Shirt on Your Back,Bonners Ferry,ID,2014-06-28,2014,6,28,3840.0
1197,7,101,0.0,Short-sleeve Polo,Both,30,The Shirt on Your Back,Bonners Ferry,ID,2014-07-28,2014,7,28,3030.0
1303,7,36,0.0,Short-sleeve Polo,Both,30,The Shirt on Your Back,Bonners Ferry,ID,2014-10-10,2014,10,10,1080.0
1321,7,36,0.050000001,Short-sleeve Polo,Both,30,The Shirt on Your Back,Bonners Ferry,ID,2014-10-28,2014,10,28,54.000001080000004
1395,7,91,0.0,Short-sleeve Polo,Both,30,The Shirt on Your Back,Bonners Ferry,ID,2014-12-31,2014,12,31,2730.0
1472,7,57,0.050000001,Short-sleeve Polo,Both,30,The Shirt on Your Back,Bonners Ferry,ID,2015-03-03,2015,3,3,85.50000171
1535,7,65,0.0,Short-sleeve Polo,Both,30,The Shirt on Your Back,Bonners Ferry,ID,2015-04-28,2015,4,28,1950.0
1538,7,58,0.0,Short-sleeve Polo,Both,30,The Shirt on Your Back,Bonners Ferry,ID,2015-04-29,2015,4,29,1740.0
1587,7,128,0.0,Short-sleeve Polo,Both,30,The Shirt on Your Back,Bonners Ferry,ID,2015-06-16,2015,6,16,3840.0
1714,7,80,0.0,Short-sleeve Polo,Both,30,The Shirt on Your Back,Bonners Ferry,ID,2015-10-01,2015,10,1,2400.0
1976,7,68,0.0,Short-sleeve Polo,Both,30,The Shirt on Your Back,Bonners Ferry,ID,2016-05-11,2016,5,11,2040.0
2010,7,136,0.0,Short-sleeve Polo,Both,30,The Shirt on Your Back,Bonners Ferry,ID,2016-06-08,2016,6,8,4080.0
2016,7,59,0.0,Short-sleeve Polo,Both,30,The Shirt on Your Back,Bonners Ferry,ID,2016-06-09,2016,6,9,1770.0
2073,7,76,0.100000001,Short-sleeve Polo,Both,30,The Shirt on Your Back,Bonners Ferry,ID,2016-07-26,2016,7,26,228.00000228000002
2084,7,148,0.0,Short-sleeve Polo,Both,30,The Shirt on Your Back,Bonners Ferry,ID,2016-08-05,2016,8,5,4440.0
2104,7,46,0.0,Short-sleeve Polo,Both,30,The Shirt on Your Back,Bonners Ferry,ID,2016-08-26,2016,8,26,1380.0
2116,7,40,0.050000001,Short-sleeve Polo,Both,30,The Shirt on Your Back,Bonners Ferry,ID,2016-09-08,2016,9,8,60.0000012
2144,7,25,0.0,Short-sleeve Polo,Both,30,The Shirt on Your Back,Bonners Ferry,ID,2016-09-29,2016,9,29,750.0
2174,7,70,0.0,Short-sleeve Polo,Both,30,The Shirt on Your Back,Bonners Ferry,ID,2016-10-18,2016,10,18,2100.0
106,7,105,0.0,Long-sleeve Tunic,Female,28,The Shirt on Your Back,Bonners Ferry,ID,2012-03-23,2012,3,23,2940.0
209,7,74,0.0,Long-sleeve Tunic,Female,28,The Shirt on Your Back,Bonners Ferry,ID,2012-06-06,2012,6,6,2072.0
231,7,74,0.0,Long-sleeve Tunic,Female,28,The Shirt on Your Back,Bonners Ferry,ID,2012-06-28,2012,6,28,2072.0
333,7,64,0.0,Long-sleeve Tunic,Female,28,The Shirt on Your Back,Bonners Ferry,ID,2012-09-12,2012,9,12,1792.0
339,7,47,0.0,Long-sleeve Tunic,Female,28,The Shirt on Your Back,Bonners Ferry,ID,2012-09-18,2012,9,18,1316.0
451,7,61,0.100000001,Long-sleeve Tunic,Female,28,The Shirt on Your Back,Bonners Ferry,ID,2012-12-09,2012,12,9,170.800001708
541,7,50,0.0,Long-sleeve Tunic,Female,28,The Shirt on Your Back,Bonners Ferry,ID,2013-02-21,2013,2,21,1400.0
601,7,26,0.0,Long-sleeve Tunic,Female,28,The Shirt on Your Back,Bonners Ferry,ID,2013-04-22,2013,4,22,728.0
659,7,130,0.0,Long-sleeve Tunic,Female,28,The Shirt on Your Back,Bonners Ferry,ID,2013-06-14,2013,6,14,3640.0
727,7,118,0.0,Long-sleeve Tunic,Female,28,The Shirt on Your Back,Bonners Ferry,ID,2013-08-11,2013,8,11,3304.0
769,7,61,0.0,Long-sleeve Tunic,Female,28,The Shirt on Your Back,Bonners Ferry,ID,2013-09-11,2013,9,11,1708.0
778,7,129,0.100000001,Long-sleeve Tunic,Female,28,The Shirt on Your Back,Bonners Ferry,ID,2013-09-20,2013,9,20,361.20000361200005
813,7,104,0.0,Long-sleeve Tunic,Female,28,The Shirt on Your Back,Bonners Ferry,ID,2013-10-21,2013,10,21,2912.0
918,7,46,0.050000001,Long-sleeve Tunic,Female,28,The Shirt on Your Back,Bonners Ferry,ID,2014-01-17,2014,1,17,64.400001288
988,7,34,0.0,Long-sleeve Tunic,Female,28,The Shirt on Your Back,Bonners Ferry,ID,2014-02-25,2014,2,25,952.0
1096,7,44,0.0,Long-sleeve Tunic,Female,28,The Shirt on Your Back,Bonners Ferry,ID,2014-05-26,2014,5,26,1232.0
1108,7,29,0.0,Long-sleeve Tunic,Female,28,The Shirt on Your Back,Bonners Ferry,ID,2014-06-03,2014,6,3,812.0
1132,7,139,0.0,Long-sleeve Tunic,Female,28,The Shirt on Your Back,Bonners Ferry,ID,2014-06-23,2014,6,23,3892.0
1159,7,126,0.0,Long-sleeve Tunic,Female,28,The Shirt on Your Back,Bonners Ferry,ID,2014-07-09,2014,7,9,3528.0
1450,7,47,0.0,Long-sleeve Tunic,Female,28,The Shirt on Your Back,Bonners Ferry,ID,2015-02-12,2015,2,12,1316.0
1498,7,148,0.0,Long-sleeve Tunic,Female,28,The Shirt on Your Back,Bonners Ferry,ID,2015-03-28,2015,3,28,4144.0
1511,7,41,0.0,Long-sleeve Tunic,Female,28,The Shirt on Your Back,Bonners Ferry,ID,2015-04-08,2015,4,8,1148.0
1623,7,114,0.0,Long-sleeve Tunic,Female,28,The Shirt on Your Back,Bonners Ferry,ID,2015-07-13,2015,7,13,3192.0
1680,7,112,0.0,Long-sleeve Tunic,Female,28,The Shirt on Your Back,Bonners Ferry,ID,2015-09-03,2015,9,3,3136.0
1890,7,125,0.0,Long-sleeve Tunic,Female,28,The Shirt on Your Back,Bonners Ferry,ID,2016-03-05,2016,3,5,3500.0
1956,7,73,0.100000001,Long-sleeve Tunic,Female,28,The Shirt on Your Back,Bonners Ferry,ID,2016-04-27,2016,4,27,204.40000204400002
2019,7,119,0.050000001,Long-sleeve Tunic,Female,28,The Shirt on Your Back,Bonners Ferry,ID,2016-06-12,2016,6,12,166.600003332
2114,7,114,0.100000001,Long-sleeve Tunic,Female,28,The Shirt on Your Back,Bonners Ferry,ID,2016-09-07,2016,9,7,319.200003192
2130,7,41,0.100000001,Long-sleeve Tunic,Female,28,The Shirt on Your Back,Bonners Ferry,ID,2016-09-19,2016,9,19,114.800001148
2245,7,58,0.0,Long-sleeve Tunic,Female,28,The Shirt on Your Back,Bonners Ferry,ID,2016-12-28,2016,12,28,1624.0
67,7,107,0.150000006,Sleeveless Top,Female,16,The Shirt on Your Back,Bonners Ferry,ID,2012-02-24,2012,2,24,256.800010272
104,7,35,0.0,Sleeveless Top,Female,16,The Shirt on Your Back,Bonners Ferry,ID,2012-03-22,2012,3,22,560.0
136,7,150,0.0,Sleeveless Top,Female,16,The Shirt on Your Back,Bonners Ferry,ID,2012-04-17,2012,4,17,2400.0
244,7,123,0.0,Sleeveless Top,Female,16,The Shirt on Your Back,Bonners Ferry,ID,2012-07-03,2012,7,3,1968.0
291,7,33,0.0,Sleeveless Top,Female,16,The Shirt on Your Back,Bonners Ferry,ID,2012-08-17,2012,8,17,528.0
319,7,61,0.0,Sleeveless Top,Female,16,The Shirt on Your Back,Bonners Ferry,ID,2012-09-05,2012,9,5,976.0
413,7,93,0.100000001,Sleeveless Top,Female,16,The Shirt on Your Back,Bonners Ferry,ID,2012-11-18,2012,11,18,148.80000148800002
440,7,63,0.150000006,Sleeveless Top,Female,16,The Shirt on Your Back,Bonners Ferry,ID,2012-12-03,2012,12,3,151.20000604799998
461,7,99,0.0,Sleeveless Top,Female,16,The Shirt on Your Back,Bonners Ferry,ID,2012-12-16,2012,12,16,1584.0
489,7,44,0.0,Sleeveless Top,Female,16,The Shirt on Your Back,Bonners Ferry,ID,2013-01-15,2013,1,15,704.0
499,7,43,0.0,Sleeveless Top,Female,16,The Shirt on Your Back,Bonners Ferry,ID,2013-01-20,2013,1,20,688.0
538,7,125,0.0,Sleeveless Top,Female,16,The Shirt on Your Back,Bonners Ferry,ID,2013-02-20,2013,2,20,2000.0
638,7,125,0.0,Sleeveless Top,Female,16,The Shirt on Your Back,Bonners Ferry,ID,2013-05-19,2013,5,19,2000.0
672,7,130,0.0,Sleeveless Top,Female,16,The Shirt on Your Back,Bonners Ferry,ID,2013-06-22,2013,6,22,2080.0
694,7,35,0.0,Sleeveless Top,Female,16,The Shirt on Your Back,Bonners Ferry,ID,2013-07-15,2013,7,15,560.0
763,7,56,0.0,Sleeveless Top,Female,16,The Shirt on Your Back,Bonners Ferry,ID,2013-09-07,2013,9,7,896.0
768,7,96,0.0,Sleeveless Top,Female,16,The Shirt on Your Back,Bonners Ferry,ID,2013-09-10,2013,9,10,1536.0
817,7,115,0.0,Sleeveless Top,Female,16,The Shirt on Your Back,Bonners Ferry,ID,2013-10-26,2013,10,26,1840.0
1170,7,95,0.100000001,Sleeveless Top,Female,16,The Shirt on Your Back,Bonners Ferry,ID,2014-07-13,2014,7,13,152.00000152
1174,7,43,0.0,Sleeveless Top,Female,16,The Shirt on Your Back,Bonners Ferry,ID,2014-07-15,2014,7,15,688.0
1244,7,119,0.0,Sleeveless Top,Female,16,The Shirt on Your Back,Bonners Ferry,ID,2014-09-03,2014,9,3,1904.0
1250,7,54,0.050000001,Sleeveless Top,Female,16,The Shirt on Your Back,Bonners Ferry,ID,2014-09-06,2014,9,6,43.200000864
1317,7,48,0.0,Sleeveless Top,Female,16,The Shirt on Your Back,Bonners Ferry,ID,2014-10-27,2014,10,27,768.0
1357,7,36,0.0,Sleeveless Top,Female,16,The Shirt on Your Back,Bonners Ferry,ID,2014-11-25,2014,11,25,576.0
1462,7,94,0.0,Sleeveless Top,Female,16,The Shirt on Your Back,Bonners Ferry,ID,2015-02-20,2015,2,20,1504.0
1495,7,68,0.050000001,Sleeveless Top,Female,16,The Shirt on Your Back,Bonners Ferry,ID,2015-03-23,2015,3,23,54.400001088
1540,7,89,0.0,Sleeveless Top,Female,16,The Shirt on Your Back,Bonners Ferry,ID,2015-04-30,2015,4,30,1424.0
1586,7,85,0.050000001,Sleeveless Top,Female,16,The Shirt on Your Back,Bonners Ferry,ID,2015-06-13,2015,6,13,68.00000136
1605,7,90,0.0,Sleeveless Top,Female,16,The Shirt on Your Back,Bonners Ferry,ID,2015-06-30,2015,6,30,1440.0
1638,7,122,0.100000001,Sleeveless Top,Female,16,The Shirt on Your Back,Bonners Ferry,ID,2015-07-27,2015,7,27,195.200001952
1699,7,58,0.0,Sleeveless Top,Female,16,The Shirt on Your Back,Bonners Ferry,ID,2015-09-16,2015,9,16,928.0
1753,7,119,0.0,Sleeveless Top,Female,16,The Shirt on Your Back,Bonners Ferry,ID,2015-11-06,2015,11,6,1904.0
1799,7,75,0.050000001,Sleeveless Top,Female,16,The Shirt on Your Back,Bonners Ferry,ID,2015-12-18,2015,12,18,60.0000012
1835,7,128,0.0,Sleeveless Top,Female,16,The Shirt on Your Back,Bonners Ferry,ID,2016-01-15,2016,1,15,2048.0
1903,7,103,0.0,Sleeveless Top,Female,16,The Shirt on Your Back,Bonners Ferry,ID,2016-03-15,2016,3,15,1648.0
1919,7,53,0.0,Sleeveless Top,Female,16,The Shirt on Your Back,Bonners Ferry,ID,2016-04-01,2016,4,1,848.0
2029,7,132,0.0,Sleeveless Top,Female,16,The Shirt on Your Back,Bonners Ferry,ID,2016-06-21,2016,6,21,2112.0
2057,7,70,0.0,Sleeveless Top,Female,16,The Shirt on Your Back,Bonners Ferry,ID,2016-07-10,2016,7,10,1120.0
2077,7,75,0.0,Sleeveless Top,Female,16,The Shirt on Your Back,Bonners Ferry,ID,2016-07-31,2016,7,31,1200.0
2108,7,137,0.150000006,Sleeveless Top,Female,16,The Shirt on Your Back,Bonners Ferry,ID,2016-09-01,2016,9,1,328.80001315199996
129,7,105,0.150000006,Long-sleeve Super-T,Both,22,The Shirt on Your Back,Bonners Ferry,ID,2012-04-10,2012,4,10,346.50001385999997
138,7,56,0.0,Long-sleeve Super-T,Both,22,The Shirt on Your Back,Bonners Ferry,ID,2012-04-20,2012,4,20,1232.0
325,7,137,0.100000001,Long-sleeve Super-T,Both,22,The Shirt on Your Back,Bonners Ferry,ID,2012-09-08,2012,9,8,301.400003014
368,7,34,0.0,Long-sleeve Super-T,Both,22,The Shirt on Your Back,Bonners Ferry,ID,2012-10-12,2012,10,12,748.0
424,7,43,0.0,Long-sleeve Super-T,Both,22,The Shirt on Your Back,Bonners Ferry,ID,2012-11-23,2012,11,23,946.0
483,7,66,0.0,Long-sleeve Super-T,Both,22,The Shirt on Your Back,Bonners Ferry,ID,2013-01-08,2013,1,8,1452.0
575,7,77,0.0,Long-sleeve Super-T,Both,22,The Shirt on Your Back,Bonners Ferry,ID,2013-03-23,2013,3,23,1694.0
597,7,62,0.0,Long-sleeve Super-T,Both,22,The Shirt on Your Back,Bonners Ferry,ID,2013-04-17,2013,4,17,1364.0
664,7,110,0.0,Long-sleeve Super-T,Both,22,The Shirt on Your Back,Bonners Ferry,ID,2013-06-18,2013,6,18,2420.0
705,7,50,0.0,Long-sleeve Super-T,Both,22,The Shirt on Your Back,Bonners Ferry,ID,2013-07-22,2013,7,22,1100.0
742,7,92,0.0,Long-sleeve Super-T,Both,22,The Shirt on Your Back,Bonners Ferry,ID,2013-08-21,2013,8,21,2024.0
773,7,124,0.0,Long-sleeve Super-T,Both,22,The Shirt on Your Back,Bonners Ferry,ID,2013-09-18,2013,9,18,2728.0
780,7,139,0.0,Long-sleeve Super-T,Both,22,The Shirt on Your Back,Bonners Ferry,ID,2013-09-23,2013,9,23,3058.0
807,7,41,0.0,Long-sleeve Super-T,Both,22,The Shirt on Your Back,Bonners Ferry,ID,2013-10-12,2013,10,12,902.0
867,7,79,0.0,Long-sleeve Super-T,Both,22,The Shirt on Your Back,Bonners Ferry,ID,2013-12-09,2013,12,9,1738.0
893,7,92,0.0,Long-sleeve Super-T,Both,22,The Shirt on Your Back,Bonners Ferry,ID,2013-12-28,2013,12,28,2024.0
969,7,87,0.0,Long-sleeve Super-T,Both,22,The Shirt on Your Back,Bonners Ferry,ID,2014-02-13,2014,2,13,1914.0
1000,7,92,0.0,Long-sleeve Super-T,Both,22,The Shirt on Your Back,Bonners Ferry,ID,2014-03-14,2014,3,14,2024.0
1033,7,144,0.0,Long-sleeve Super-T,Both,22,The Shirt on Your Back,Bonners Ferry,ID,2014-04-03,2014,4,3,3168.0
1187,7,104,0.0,Long-sleeve Super-T,Both,22,The Shirt on Your Back,Bonners Ferry,ID,2014-07-24,2014,7,24,2288.0
1248,7,38,0.0,Long-sleeve Super-T,Both,22,The Shirt on Your Back,Bonners Ferry,ID,2014-09-06,2014,9,6,836.0
1356,7,77,0.0,Long-sleeve Super-T,Both,22,The Shirt on Your Back,Bonners Ferry,ID,2014-11-25,2014,11,25,1694.0
1386,7,43,0.150000006,Long-sleeve Super-T,Both,22,The Shirt on Your Back,Bonners Ferry,ID,2014-12-26,2014,12,26,141.90000567599998
1479,7,124,0.0,Long-sleeve Super-T,Both,22,The Shirt on Your Back,Bonners Ferry,ID,2015-03-11,2015,3,11,2728.0
1546,7,76,0.0,Long-sleeve Super-T,Both,22,The Shirt on Your Back,Bonners Ferry,ID,2015-05-09,2015,5,9,1672.0
1556,7,130,0.050000001,Long-sleeve Super-T,Both,22,The Shirt on Your Back,Bonners Ferry,ID,2015-05-19,2015,5,19,143.00000286
1600,7,145,0.0,Long-sleeve Super-T,Both,22,The Shirt on Your Back,Bonners Ferry,ID,2015-06-25,2015,6,25,3190.0
1691,7,54,0.0,Long-sleeve Super-T,Both,22,The Shirt on Your Back,Bonners Ferry,ID,2015-09-12,2015,9,12,1188.0
1864,7,145,0.0,Long-sleeve Super-T,Both,22,The Shirt on Your Back,Bonners Ferry,ID,2016-02-07,2016,2,7,3190.0
1876,7,145,0.0,Long-sleeve Super-T,Both,22,The Shirt on Your Back,Bonners Ferry,ID,2016-02-18,2016,2,18,3190.0
1925,7,37,0.0,Long-sleeve Super-T,Both,22,The Shirt on Your Back,Bonners Ferry,ID,2016-04-03,2016,4,3,814.0
2162,7,48,0.050000001,Long-sleeve Super-T,Both,22,The Shirt on Your Back,Bonners Ferry,ID,2016-10-11,2016,10,11,52.800001056
218,7,74,0.050000001,Long-sleeve Silk Pinpoint,Male,35,The Shirt on Your Back,Bonners Ferry,ID,2012-06-14,2012,6,14,129.50000259
245,7,97,0.050000001,Long-sleeve Silk Pinpoint,Male,35,The Shirt on Your Back,Bonners Ferry,ID,2012-07-04,2012,7,4,169.75000339500002
290,7,136,0.0,Long-sleeve Silk Pinpoint,Male,35,The Shirt on Your Back,Bonners Ferry,ID,2012-08-16,2012,8,16,4760.0
326,7,150,0.0,Long-sleeve Silk Pinpoint,Male,35,The Shirt on Your Back,Bonners Ferry,ID,2012-09-08,2012,9,8,5250.0
492,7,56,0.0,Long-sleeve Silk Pinpoint,Male,35,The Shirt on Your Back,Bonners Ferry,ID,2013-01-17,2013,1,17,1960.0
522,7,99,0.100000001,Long-sleeve Silk Pinpoint,Male,35,The Shirt on Your Back,Bonners Ferry,ID,2013-02-05,2013,2,5,346.500003465
775,7,149,0.0,Long-sleeve Silk Pinpoint,Male,35,The Shirt on Your Back,Bonners Ferry,ID,2013-09-19,2013,9,19,5215.0
865,7,77,0.0,Long-sleeve Silk Pinpoint,Male,35,The Shirt on Your Back,Bonners Ferry,ID,2013-12-05,2013,12,5,2695.0
1153,7,67,0.0,Long-sleeve Silk Pinpoint,Male,35,The Shirt on Your Back,Bonners Ferry,ID,2014-07-07,2014,7,7,2345.0
1221,7,121,0.0,Long-sleeve Silk Pinpoint,Male,35,The Shirt on Your Back,Bonners Ferry,ID,2014-08-14,2014,8,14,4235.0
1309,7,74,0.0,Long-sleeve Silk Pinpoint,Male,35,The Shirt on Your Back,Bonners Ferry,ID,2014-10-18,2014,10,18,2590.0
1345,7,31,0.0,Long-sleeve Silk Pinpoint,Male,35,The Shirt on Your Back,Bonners Ferry,ID,2014-11-12,2014,11,12,1085.0
1418,7,136,0.0,Long-sleeve Silk Pinpoint,Male,35,The Shirt on Your Back,Bonners Ferry,ID,2015-01-22,2015,1,22,4760.0
1420,7,60,0.0,Long-sleeve Silk Pinpoint,Male,35,The Shirt on Your Back,Bonners Ferry,ID,2015-01-23,2015,1,23,2100.0
1712,7,89,0.0,Long-sleeve Silk Pinpoint,Male,35,The Shirt on Your Back,Bonners Ferry,ID,2015-09-28,2015,9,28,3115.0
1747,7,127,0.0,Long-sleeve Silk Pinpoint,Male,35,The Shirt on Your Back,Bonners Ferry,ID,2015-11-02,2015,11,2,4445.0
1748,7,111,0.0,Long-sleeve Silk Pinpoint,Male,35,The Shirt on Your Back,Bonners Ferry,ID,2015-11-05,2015,11,5,3885.0
1871,7,62,0.0,Long-sleeve Silk Pinpoint,Male,35,The Shirt on Your Back,Bonners Ferry,ID,2016-02-15,2016,2,15,2170.0
1981,7,91,0.0,Long-sleeve Silk Pinpoint,Male,35,The Shirt on Your Back,Bonners Ferry,ID,2016-05-14,2016,5,14,3185.0
2017,7,134,0.0,Long-sleeve Silk Pinpoint,Male,35,The Shirt on Your Back,Bonners Ferry,ID,2016-06-10,2016,6,10,4690.0
2086,7,60,0.150000006,Long-sleeve Silk Pinpoint,Male,35,The Shirt on Your Back,Bonners Ferry,ID,2016-08-06,2016,8,6,315.0000126
2109,7,124,0.0,Long-sleeve Silk Pinpoint,Male,35,The Shirt on Your Back,Bonners Ferry,ID,2016-09-01,2016,9,1,4340.0
2139,7,77,0.0,Long-sleeve Silk Pinpoint,Male,35,The Shirt on Your Back,Bonners Ferry,ID,2016-09-26,2016,9,26,2695.0
2196,7,132,0.0,Long-sleeve Silk Pinpoint,Male,35,The Shirt on Your Back,Bonners Ferry,ID,2016-11-12,2016,11,12,4620.0
2218,7,61,0.0,Long-sleeve Silk Pinpoint,Male,35,The Shirt on Your Back,Bonners Ferry,ID,2016-12-02,2016,12,2,2135.0
182,7,58,0.0,Short-sleeve Seersucker,Both,30,The Shirt on Your Back,Bonners Ferry,ID,2012-05-23,2012,5,23,1740.0
237,7,80,0.0,Short-sleeve Seersucker,Both,30,The Shirt on Your Back,Bonners Ferry,ID,2012-06-29,2012,6,29,2400.0
258,7,142,0.0,Short-sleeve Seersucker,Both,30,The Shirt on Your Back,Bonners Ferry,ID,2012-07-18,2012,7,18,4260.0
263,7,63,0.0,Short-sleeve Seersucker,Both,30,The Shirt on Your Back,Bonners Ferry,ID,2012-07-23,2012,7,23,1890.0
337,7,45,0.0,Short-sleeve Seersucker,Both,30,The Shirt on Your Back,Bonners Ferry,ID,2012-09-15,2012,9,15,1350.0
